domain,policy,scene,run_index,success,planning_length,question_count,query_probability,elapsed_seconds,reward,source_file
wastesorting,no,scene_01,5,False,9.0,0.0,0.0,6.9284,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,6,False,9.0,0.0,0.0,7.0222,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,7,False,9.0,0.0,0.0,6.9917,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,8,False,9.0,0.0,0.0,7.2856,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,9,False,9.0,0.0,0.0,7.0399,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,10,False,9.0,0.0,0.0,7.008,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,11,False,9.0,0.0,0.0,6.9409,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,12,False,9.0,0.0,0.0,7.209,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,13,False,9.0,0.0,0.0,7.2652,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,14,False,9.0,0.0,0.0,6.9707,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,15,False,9.0,0.0,0.0,7.2113,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,16,False,9.0,0.0,0.0,7.3274,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,17,False,9.0,0.0,0.0,6.9365,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,18,False,9.0,0.0,0.0,6.9817,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,19,False,9.0,0.0,0.0,6.9541,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,20,False,9.0,0.0,0.0,7.2757,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,21,False,9.0,0.0,0.0,7.0182,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,22,False,9.0,0.0,0.0,6.9543,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,23,False,9.0,0.0,0.0,6.9963,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,24,False,9.0,0.0,0.0,6.977,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,25,False,9.0,0.0,0.0,7.0045,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,26,False,9.0,0.0,0.0,7.3016,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,27,False,9.0,0.0,0.0,7.0192,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,28,False,9.0,0.0,0.0,7.1227,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,29,False,9.0,0.0,0.0,7.1561,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,30,False,9.0,0.0,0.0,7.013,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,31,False,9.0,0.0,0.0,7.0494,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,32,False,9.0,0.0,0.0,7.1797,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,33,False,9.0,0.0,0.0,6.9779,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,34,False,9.0,0.0,0.0,7.0297,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,35,False,9.0,0.0,0.0,7.2064,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,36,False,9.0,0.0,0.0,7.2609,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,37,False,9.0,0.0,0.0,7.147,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,38,False,9.0,0.0,0.0,6.8897,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,39,False,9.0,0.0,0.0,6.9511,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_01,40,False,9.0,0.0,0.0,7.0528,5.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,1,True,14.0,0.0,0.0,11.2524,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,2,True,14.0,0.0,0.0,11.5391,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,3,True,14.0,0.0,0.0,11.1254,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,4,True,14.0,0.0,0.0,11.1502,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,5,True,14.0,0.0,0.0,11.3629,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,6,True,14.0,0.0,0.0,11.2415,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,7,True,14.0,0.0,0.0,11.2306,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,8,True,14.0,0.0,0.0,11.7394,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,9,True,14.0,0.0,0.0,11.5767,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,10,True,14.0,0.0,0.0,11.5146,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,11,True,14.0,0.0,0.0,11.6048,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,12,True,14.0,0.0,0.0,11.5054,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,13,True,14.0,0.0,0.0,11.5764,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,14,True,14.0,0.0,0.0,11.2618,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,15,True,14.0,0.0,0.0,11.1915,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,16,True,14.0,0.0,0.0,11.5802,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,17,True,14.0,0.0,0.0,11.3606,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,18,True,14.0,0.0,0.0,11.7498,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,19,True,14.0,0.0,0.0,11.5943,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,20,True,14.0,0.0,0.0,11.6513,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,21,True,14.0,0.0,0.0,11.3601,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,22,True,14.0,0.0,0.0,11.2608,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,23,True,14.0,0.0,0.0,11.3123,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,24,True,14.0,0.0,0.0,11.1096,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,25,True,14.0,0.0,0.0,11.5972,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,26,True,14.0,0.0,0.0,11.3714,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,27,True,14.0,0.0,0.0,11.6265,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,28,True,14.0,0.0,0.0,11.5756,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,29,True,14.0,0.0,0.0,11.5855,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,30,True,14.0,0.0,0.0,11.4877,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,31,True,14.0,0.0,0.0,11.1361,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,32,True,14.0,0.0,0.0,11.413,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,33,True,14.0,0.0,0.0,11.6002,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,34,True,14.0,0.0,0.0,11.5531,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,35,True,14.0,0.0,0.0,11.2587,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,36,True,14.0,0.0,0.0,11.2523,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,37,True,14.0,0.0,0.0,11.619,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,38,True,14.0,0.0,0.0,11.321,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,39,True,14.0,0.0,0.0,11.279,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_02,40,True,14.0,0.0,0.0,11.5989,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,1,True,11.0,0.0,0.0,9.0799,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,2,True,11.0,0.0,0.0,9.0051,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,3,True,11.0,0.0,0.0,9.0661,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,4,True,11.0,0.0,0.0,9.041,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,5,True,11.0,0.0,0.0,9.1003,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,6,True,11.0,0.0,0.0,9.3736,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,7,True,11.0,0.0,0.0,8.9664,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,8,True,11.0,0.0,0.0,9.3817,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,9,True,11.0,0.0,0.0,9.2507,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,10,True,11.0,0.0,0.0,9.5198,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,11,True,11.0,0.0,0.0,8.9201,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,12,True,11.0,0.0,0.0,9.3556,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,13,True,11.0,0.0,0.0,9.2505,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,14,True,11.0,0.0,0.0,9.2636,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,15,True,11.0,0.0,0.0,9.0135,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,16,True,11.0,0.0,0.0,8.9952,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,17,True,11.0,0.0,0.0,9.3563,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,18,True,11.0,0.0,0.0,8.9497,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,19,True,11.0,0.0,0.0,9.2641,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,20,True,11.0,0.0,0.0,9.2327,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,21,True,11.0,0.0,0.0,9.1324,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,22,True,11.0,0.0,0.0,9.0391,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,23,True,11.0,0.0,0.0,8.9886,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,24,True,11.0,0.0,0.0,9.0671,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,25,True,11.0,0.0,0.0,9.1027,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,26,True,11.0,0.0,0.0,9.1008,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,27,True,11.0,0.0,0.0,9.303,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,28,True,11.0,0.0,0.0,8.9467,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,29,True,11.0,0.0,0.0,9.0115,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,30,True,11.0,0.0,0.0,9.0873,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,31,True,11.0,0.0,0.0,9.2321,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,32,True,11.0,0.0,0.0,9.2741,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,33,True,11.0,0.0,0.0,8.9111,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,34,True,11.0,0.0,0.0,9.2522,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,35,True,11.0,0.0,0.0,9.0368,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,36,True,11.0,0.0,0.0,9.1254,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,37,True,11.0,0.0,0.0,9.066,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,38,True,11.0,0.0,0.0,9.1869,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,39,True,11.0,0.0,0.0,9.3638,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_03,40,True,11.0,0.0,0.0,8.9843,10.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,1,True,9.0,0.0,0.0,7.2835,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,2,True,9.0,0.0,0.0,7.2029,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,3,True,9.0,0.0,0.0,7.5613,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,4,True,9.0,0.0,0.0,7.4941,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,5,True,9.0,0.0,0.0,7.4069,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,6,True,9.0,0.0,0.0,7.5605,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,7,True,9.0,0.0,0.0,7.5895,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,8,True,9.0,0.0,0.0,7.2304,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,9,True,9.0,0.0,0.0,7.563,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,10,True,9.0,0.0,0.0,7.5901,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,11,True,9.0,0.0,0.0,7.5715,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,12,True,9.0,0.0,0.0,7.6301,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,13,True,9.0,0.0,0.0,7.6076,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,14,True,9.0,0.0,0.0,7.5677,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,15,True,9.0,0.0,0.0,7.5751,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,16,True,9.0,0.0,0.0,7.3907,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,17,True,9.0,0.0,0.0,7.3304,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,18,True,9.0,0.0,0.0,7.2914,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,19,True,9.0,0.0,0.0,7.5756,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,20,True,9.0,0.0,0.0,7.3365,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,21,True,9.0,0.0,0.0,7.336,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,22,True,9.0,0.0,0.0,7.3149,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,23,True,9.0,0.0,0.0,7.3742,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,24,True,9.0,0.0,0.0,7.3897,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,25,True,9.0,0.0,0.0,7.5207,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,26,True,9.0,0.0,0.0,7.3149,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,27,True,9.0,0.0,0.0,7.5142,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,28,True,9.0,0.0,0.0,7.5571,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,29,True,9.0,0.0,0.0,7.3853,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,30,True,9.0,0.0,0.0,7.3667,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,31,True,9.0,0.0,0.0,7.4185,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,32,True,9.0,0.0,0.0,7.6119,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,33,True,9.0,0.0,0.0,7.3338,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,34,True,9.0,0.0,0.0,7.5157,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,35,True,9.0,0.0,0.0,7.5354,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,36,True,9.0,0.0,0.0,7.5972,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,37,True,9.0,0.0,0.0,7.6029,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,38,True,9.0,0.0,0.0,7.4851,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,39,True,9.0,0.0,0.0,7.3104,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_04,40,True,9.0,0.0,0.0,7.624,15.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,1,True,11.0,0.0,0.0,9.5983,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,2,True,11.0,0.0,0.0,9.6369,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,3,True,11.0,0.0,0.0,9.5402,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,4,True,11.0,0.0,0.0,9.584,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,5,True,11.0,0.0,0.0,9.6642,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,6,True,11.0,0.0,0.0,9.3935,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,7,True,11.0,0.0,0.0,9.216,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,8,True,11.0,0.0,0.0,9.2292,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,9,True,11.0,0.0,0.0,9.4169,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,10,True,11.0,0.0,0.0,9.6241,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,11,True,11.0,0.0,0.0,9.6187,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,12,True,11.0,0.0,0.0,9.6086,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,13,True,11.0,0.0,0.0,9.4489,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,14,True,11.0,0.0,0.0,9.4811,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,15,True,11.0,0.0,0.0,9.7578,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,16,True,11.0,0.0,0.0,9.548,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,17,True,11.0,0.0,0.0,9.7795,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,18,True,11.0,0.0,0.0,9.3088,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,19,True,11.0,0.0,0.0,9.2386,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,20,True,11.0,0.0,0.0,9.6891,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,21,True,11.0,0.0,0.0,9.2318,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,22,True,11.0,0.0,0.0,9.3995,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,23,True,11.0,0.0,0.0,9.5491,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,24,True,11.0,0.0,0.0,9.6226,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,25,True,11.0,0.0,0.0,9.5827,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,26,True,11.0,0.0,0.0,9.29,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,27,True,11.0,0.0,0.0,9.5699,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,28,True,11.0,0.0,0.0,9.5964,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,29,True,11.0,0.0,0.0,9.3333,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,30,True,11.0,0.0,0.0,9.4363,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,31,True,11.0,0.0,0.0,9.645,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,32,True,11.0,0.0,0.0,9.4001,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,33,True,11.0,0.0,0.0,9.6074,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,34,True,11.0,0.0,0.0,9.6816,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,35,True,11.0,0.0,0.0,9.5783,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,36,True,11.0,0.0,0.0,9.5069,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,37,True,11.0,0.0,0.0,9.3062,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,38,True,11.0,0.0,0.0,9.1512,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,39,True,11.0,0.0,0.0,9.348,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,no,scene_05,40,True,11.0,0.0,0.0,9.4212,25.0,logs/wastesorting/scene_metrics/step_50_thres_no
wastesorting,ours,scene_01,1,True,15.0,15.0,1.0,12.2823,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,2,True,15.0,15.0,1.0,12.0521,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,3,True,15.0,15.0,1.0,12.1922,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,4,True,15.0,15.0,1.0,12.3255,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,5,True,15.0,15.0,1.0,11.8088,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,6,True,15.0,15.0,1.0,12.2443,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,7,True,15.0,15.0,1.0,12.2023,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,8,True,15.0,15.0,1.0,12.2646,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,9,True,15.0,15.0,1.0,12.4683,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,10,True,15.0,15.0,1.0,12.4406,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,11,True,15.0,15.0,1.0,11.8804,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,12,True,15.0,15.0,1.0,12.2154,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,13,True,15.0,15.0,1.0,12.0834,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,14,True,15.0,15.0,1.0,12.2872,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,15,True,15.0,15.0,1.0,12.1523,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,16,True,15.0,15.0,1.0,12.2405,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,17,True,15.0,15.0,1.0,12.386,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,18,True,15.0,15.0,1.0,12.6192,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,19,True,15.0,15.0,1.0,12.3103,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,20,True,15.0,15.0,1.0,12.002,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,21,True,15.0,15.0,1.0,11.6931,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,22,True,15.0,15.0,1.0,11.7911,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,23,True,15.0,15.0,1.0,12.2208,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,24,True,15.0,15.0,1.0,12.2866,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
wastesorting,ours,scene_01,25,True,15.0,15.0,1.0,11.7817,20.0,logs/wastesorting/scene_metrics/step_50_thres_ours
